id,x,y,z,prop
88211,2.816405,-158.022477,166.210604,
88213,9.254978,-516.011775,-681.292758,
88214,3.045427,-169.607424,139.740414,
88215,0.737045,-41.025953,-119.578117,
88216,1.995421,-110.360158,322.955458,
88219,4.685751,-257.799401,68.034117,
88220,7.576183,-415.671344,81.890363,
88221,1.93468,-104.474553,-219.074294,
88222,9.031962,-486.947187,-220.8351,
88223,3.084754,-165.46052,398.000052,
88224,1.95518,-104.639572,94.551903,
88225,0.320826,-17.124685,12.424439,
88226,1.198888,-63.974029,-52.522976,
88228,1.343701,-70.935505,-13.675981,
88229,4.084874,-215.602219,73.39934,
88230,4.067868,-213.970918,-66.875666,
88231,4.439997,-233.179615,285.956788,
88233,5.817298,-303.718002,-461.47864,
88235,1.308184,-67.672726,-150.496299,
88236,0.703312,-36.334616,-62.631441,
88237,0.614308,-31.711167,3.578046,
88238,3.991844,-205.733992,-344.88446,
88239,0.87324,-45.014909,218.626437,
88240,2.964857,-152.254944,506.71193,
88241,5.731697,-291.979761,271.002822,
88242,1.961878,-99.065455,2.140631,
88243,2.591069,-130.579213,-118.522586,
88244,3.516244,-176.590589,358.891217,
88246,3.857318,-193.163082,43.416427,
88247,9.945821,-493.244829,255.44597,
88249,3.639756,-180.21133,-154.696436,
88250,3.903433,-192.48772,-354.294068,
88251,3.056559,-150.576691,77.120354,
88252,10.837241,-533.217023,340.791727,
88253,9.237139,-453.46306,29.958973,
88254,1.146716,-56.266211,24.988301,
88255,5.969089,-291.911923,498.874648,
88256,9.162436,-447.770053,271.170264,
88257,0.399669,-19.44496,-32.638512,
88259,0.798172,-38.750628,32.619696,
88261,10.47059,-506.970836,234.459038,
88262,1.162045,-56.104443,71.522064,
88263,5.545086,-267.295634,118.400639,
88264,0.427514,-20.580491,-124.735154,
88265,8.376648,-402.088955,144.508368,
88266,1.470377,-70.109413,-220.604155,
88267,10.872143,-518.155767,-248.37667,
88268,4.087653,-194.708174,-135.001045,
88269,2.519644,-119.949811,111.714459,
88270,3.632693,-172.768455,-176.363802,
88271,2.29129,-108.912474,84.603686,
88272,0.704506,-33.459882,-109.139234,
88275,3.228145,-153.102679,-147.059403,
88276,1.806129,-85.516898,-61.920996,
88277,6.818995,-321.582237,-389.376904,
88278,0.831554,-39.096474,25.660353,
88279,0.601909,-28.173617,-27.849696,
88280,0.178023,-8.283814,104.604156,
88281,1.828645,-84.671141,94.509141,
88282,9.096085,-421.175052,23.726774,
88283,1.622189,-75.072276,-67.104387,
88284,2.395419,-110.721179,-30.273514,
88287,3.049423,-140.343063,-15.623138,
88288,3.486507,-160.316985,89.18271,
88289,6.163942,-282.138572,85.884172,
88290,0.980477,-44.821394,-44.448198,
88291,0.889958,-40.677869,36.566277,
88292,3.747504,-171.173271,-121.741342,
88293,5.079766,-231.855248,-131.637134,
88294,5.092477,-231.956258,98.074104,
88295,4.654716,-210.303546,215.580805,
88296,9.329362,-421.107907,153.853848,
88297,5.777035,-260.006468,178.540286,
88298,0.686959,-30.893082,41.55716,
88300,0.173292,-7.746096,-0.410305,
88301,7.3515,-327.697872,54.167412,
88302,5.419708,-241.412647,24.551628,
88303,2.882608,-128.08134,-109.218363,
88304,4.116168,-182.701483,56.235435,
88305,5.060487,-224.516501,-455.235004,
88306,3.87234,-171.756684,89.679179,
88308,2.469993,-109.170215,-18.426989,
88309,1.926388,-85.109929,200.028914,
88311,6.305855,-276.279819,-174.431186,
88313,2.232099,-97.401162,216.012258,
88315,0.982932,-42.698969,-23.369956,
88317,2.422931,-103.795514,148.857608,
88318,1.394108,-59.645386,113.477011,
88319,6.426888,-274.723931,58.220691,
88320,2.132574,-91.045319,-243.251363,
88321,1.225872,-52.223182,-20.759529,
88324,7.123129,-300.648586,88.482478,
88325,3.261585,-137.248908,75.117641,
88326,0.886284,-37.279457,-249.113653,
88327,0.120862,-5.077062,0.221741,
88328,3.264657,-137.123531,159.711623,
88329,5.841679,-245.146994,-225.787323,
88330,3.243152,-135.059087,53.616299,
88331,3.314114,-137.818299,262.768582,
88332,2.53416,-105.335182,134.605458,
88333,0.789898,-32.83596,-65.006544,
88334,2.486478,-103.183541,-20.100315,
88335,6.795107,-281.608108,-0.11013,
88336,0.59775,-24.747611,53.284858,
88337,5.995458,-248.006032,347.973313,
88338,6.882622,-284.649475,-9.771732,
88339,8.803538,-363.72784,-453.481037,
88340,3.759736,-155.268063,-119.055066,
88341,4.328381,-178.534086,-64.133925,
88342,4.450515,-183.432431,61.199878,
88343,0.413568,-16.944024,34.247087,
88344,3.352051,-137.042123,-143.987927,
88346,1.700784,-69.435073,-193.235351,
88347,6.050295,-246.985682,-533.837274,
88348,0.58479,-23.824802,1.941412,
88349,5.571472,-225.090447,-22.129911,
88350,4.524451,-182.113654,71.488196,
88351,1.36127,-54.609016,-39.223686,
88352,3.669485,-147.056577,202.140788,
88353,3.372515,-135.059324,28.726181,
88354,1.567454,-62.615406,-55.282486,
88355,10.265378,-409.581092,-304.049625,
88356,6.695277,-267.068878,64.055182,
88357,1.760727,-69.813071,-30.390937,
88358,3.886581,-153.735323,58.326177,
88359,0.94589,-37.376323,-42.271082,
88360,6.226234,-245.747381,-145.609477,
88361,0.648969,-25.602281,-15.040072,Nash
88362,4.565692,-179.540195,113.23337,
88363,0.93366,-36.704501,14.42293,
88364,2.485544,-97.602409,79.057013,
88365,1.14264,-44.859171,-61.10862,
88367,0.829969,-32.441491,-46.560104,
88368,2.383278,-93.012553,-72.224875,
88369,1.200583,-46.860061,5.830876,
88370,2.363391,-91.578079,-54.307751,
88371,3.484652,-134.948986,-236.689165,
88373,1.195804,-46.232619,-34.34642,
88374,4.851616,-187.302459,-116.72651,
88375,1.463395,-56.299839,-32.407348,
88376,2.37039,-90.816036,43.689138,
88378,0.149599,-5.715485,61.120567,
88379,3.088927,-117.983263,184.260415,
88380,10.155101,-387.574693,-272.572538,
88381,1.454238,-55.288257,-7.879889,
88382,5.511553,-209.372067,85.553275,
88383,0.405353,-15.388989,62.353883,
88384,2.33938,-88.689957,-128.915272,
88387,0.922277,-34.780247,-40.572262,
88388,6.600148,-248.835162,-190.543853,
88389,0.997503,-37.579853,-131.14383,
88390,2.405708,-90.55614,-12.824045,
88391,3.796502,-142.833532,-218.530554,
88392,4.91156,-184.774012,-1.157112,
88393,4.626584,-173.446946,-37.994479,
88394,4.369771,-163.643587,191.441337,
88395,4.195779,-157.001774,-22.979328,
88396,5.745401,-214.970437,-1.67448,
88397,5.911919,-220.581408,98.251279,
88398,3.92013,-146.234177,-127.687317,
88400,5.511668,-205.227055,159.1116,
88402,5.435133,-201.322092,-129.123866,
88403,2.183017,-80.794688,-236.574413,
88405,2.002879,-73.911479,-56.733483,
88406,9.191222,-338.729102,9.362623,
88408,1.523902,-56.051943,-29.180483,
88409,0.999553,-36.624559,-3.045205,
88410,1.869615,-68.29957,54.154622,
88411,7.950446,-289.885614,131.631064,
88412,2.150144,-78.345462,-38.708244,
88413,5.351894,-194.617477,222.771971,
88414,2.45183,-88.665789,24.724274,
88415,1.269737,-45.870929,-49.843785,
88417,3.515393,-126.787809,-14.944353,
88419,0.396121,-14.19176,-10.322427,
88420,2.25092,-80.513082,-39.63104,
88421,3.375212,-120.252036,235.615863,
88423,6.604672,-234.601346,-4.722217,
88424,4.371604,-155.265694,-181.952058,
88428,11.092721,-390.60128,332.103082,
88429,3.302061,-116.062822,-40.133089,
88431,5.419615,-188.972698,-50.560489,
88432,3.996456,-139.193573,-111.789635,
88433,0.926148,-32.253054,291.47459,
88434,8.267204,-287.459391,-177.293912,
88435,2.795633,-97.169532,-118.026551,
88436,4.293146,-148.876622,-141.968421,
88439,4.628533,-159.924037,-191.28926,
88440,3.884642,-133.900907,140.047407,
88442,1.887708,-64.785373,134.199927,
88443,4.532589,-154.697729,-53.241533,
88444,3.429525,-116.199363,-23.61355,
88445,9.510438,-322.185225,-174.017861,
88447,9.733086,-328.341122,311.19672,
88448,5.49245,-184.798366,-216.766183,
88449,1.360628,-45.753467,5.142875,
88451,0.905675,-30.374417,-28.761768,
88452,5.325689,-178.261192,80.566265,
88453,1.19283,-39.918821,6.236729,
88454,4.934086,-165.082293,11.600233,
88457,2.425568,-80.642705,99.002932,
88458,2.561231,-85.032171,90.523327,
88459,8.457179,-280.164814,-235.822257,
88460,1.269249,-42.038945,-55.746572,
88461,1.592342,-52.734906,13.289688,
88462,9.850671,-325.965523,-181.324703,
88463,2.353675,-77.855912,-38.486691,
88464,2.864174,-94.68234,-5.351565,
88465,2.764447,-90.887003,-3.379068,
88466,2.11501,-69.336564,-280.569006,
88467,3.966511,-129.747815,-145.424191,
88468,2.032569,-66.395274,148.414341,
88469,0.412832,-13.462756,7.953585,
88470,3.365171,-109.713716,-56.174731,
88473,11.362063,-369.443986,199.8081,
88474,6.912933,-224.277378,97.116077,
88476,4.74805,-153.198644,113.087639,
88478,4.434427,-142.995447,168.757832,
88479,3.232018,-103.858468,-123.01962,
88480,2.208318,-70.786771,-158.839818,
88481,0.87771,-28.080878,-156.737686,
88482,7.928138,-253.313064,-856.132838,
88484,7.851584,-250.150396,174.108377,
88485,6.217695,-197.407948,-67.643516,
88486,9.599235,-302.780478,-516.523137,
88487,6.602983,-207.670683,24.413525,
88488,2.634065,-82.600446,12.696067,
88489,1.969462,-61.723555,17.644975,
88490,2.084238,-65.19976,65.470317,
88492,9.973316,-311.084387,84.76567,
88493,6.801201,-212.006012,9.193152,
88494,0.842022,-26.247342,4.424647,
88495,4.381947,-136.529646,38.954058,
88496,5.22392,-162.7545,-21.130683,
88497,2.745115,-85.513339,-64.176647,
88500,2.1335,-66.271814,-64.383306,
88501,10.707278,-331.368315,94.79698,
88502,9.648639,-298.154641,79.187108,
88503,1.237203,-38.209907,173.780485,
88504,7.334544,-225.991023,-56.656554,
88505,1.600581,-49.308455,-52.717722,
88507,4.851425,-149.36183,199.640167,
88508,0.59495,-18.253656,-60.100426,
88509,5.449032,-167.16521,-72.142254,
88510,5.48644,-168.250301,-185.675598,
88512,2.975131,-91.136249,86.415949,
88513,2.05183,-62.75723,95.961295,
88514,6.947544,-212.45252,75.969182,
88515,9.027161,-275.837673,242.891908,
88516,3.987636,-121.784505,60.5262,
88517,2.989087,-90.792184,49.863048,
88518,4.748079,-143.828033,-23.25088,
88520,5.697884,-172.424412,24.26048,
88521,8.375968,-253.249017,-121.239311,
88522,1.260108,-37.93188,63.103402,
88526,6.969124,-208.098269,-196.84436,
88527,8.969557,-267.713411,-87.168741,
88529,7.961372,-235.998947,-67.894786,
88530,5.72528,-169.299632,224.073756,
88531,9.279896,-274.106668,93.783776,
88532,5.451472,-160.975954,206.363379,
88533,4.958009,-145.940848,179.611264,
88534,9.017266,-265.342083,172.210562,
88536,3.366402,-98.920403,237.968916,
88537,6.211735,-182.30792,42.35206,
88538,2.234134,-65.568065,-137.85665,
88539,2.508647,-73.628136,-22.740367,
88540,1.18272,-34.62655,16.97127,
88541,1.520783,-44.518449,21.823319,
88542,8.697673,-254.423264,16.437264,
88545,11.646571,-338.689736,40.462256,
88547,10.372324,-300.550638,-239.772257,
88548,2.053954,-59.436418,37.344371,
88550,6.547004,-188.821139,6.187556,
88551,8.430348,-242.953741,-85.604864,
88552,8.613691,-247.80818,67.834998,
88553,5.606272,-161.259076,268.76298,
88554,5.136264,-147.455395,-154.556191,
88555,8.596622,-246.692138,224.009321,
88556,5.644484,-161.96095,-2.228583,
88557,3.302992,-94.738822,79.327987,
88558,4.191456,-119.533252,-154.405979,
88559,1.795217,-51.169505,37.750367,
88560,6.178065,-175.898889,-105.761218,
88561,8.528598,-242.18284,-99.012977,
88562,3.222545,-91.333373,-49.532254,
88563,7.595865,-215.161071,186.590989,
88564,4.770815,-134.585339,5.217402,
88565,7.611272,-214.32271,100.802282,
88566,6.926061,-194.825685,-24.350923,
88568,3.206421,-89.985189,-75.718061,
88569,0.125362,-3.503676,170.612482,
88570,6.262375,-174.82176,105.106259,
88571,1.077024,-29.843259,17.02727,
88572,7.159764,-198.339998,-290.849336,
88573,4.924736,-136.073468,-25.36083,
88574,1.469761,-40.471863,-77.378284,
88575,2.651326,-72.620905,70.452385,
88576,2.208326,-60.383308,-92.221666,
88577,9.018672,-246.419248,-774.71181,
88581,10.67845,-288.12562,99.096887,
88582,7.030285,-189.428507,-194.703322,
88585,5.664533,-151.550034,38.613514,
88587,3.15379,-84.217157,-316.852551,
88588,9.426867,-251.691852,-133.156025,
88589,0.66171,-17.666424,-35.720985,
88591,9.339226,-248.859021,76.150013,
88594,6.277579,-166.883357,-12.968965,
88595,4.901204,-130.252157,-22.5179,
88596,6.663618,-176.92395,-20.680412,
88600,5.20865,-137.979648,220.796612,
88601,9.195876,-243.414805,-12.371303,
88603,4.373555,-114.944646,93.361984,
88605,7.139346,-187.450522,176.740248,
88606,3.181876,-83.464666,-97.262906,
88608,10.059801,-263.291521,-268.155008,
88610,10.031459,-262.374329,99.815819,
88611,5.296233,-138.4,-382.181859,
88612,6.517163,-170.279991,86.726295,
88613,11.059505,-288.94066,-20.173294,
88614,9.378396,-245.024731,62.986043,
88615,4.127163,-107.507599,-10.603968,
88616,8.230038,-213.970098,47.33671,
88617,9.307726,-241.121411,259.849981,
88618,4.405659,-113.92003,-240.28349,
88619,3.338003,-86.164337,3.00458,
88621,3.668784,-94.628648,34.552576,
88622,1.738154,-44.828989,-521.634569,
88623,5.85456,-150.978515,70.348225,
88624,1.934711,-49.877936,155.028748,
88626,10.605112,-273.18563,-251.899035,
88627,6.657,-171.414331,203.239145,
88629,6.645888,-170.995493,-90.161314,
88632,4.785782,-122.790916,303.969576,
88633,6.852561,-175.427569,80.290746,
88634,3.935162,-100.440967,-100.936404,
88635,3.975264,-101.450098,-73.18606,
88636,1.302224,-33.225845,14.914656,
88638,3.395237,-86.437083,125.236072,
88639,7.907752,-201.298991,-41.879542,
88640,3.38265,-86.088611,-93.176351,
88643,2.805726,-71.153648,-52.279064,
88644,7.232902,-183.129744,129.165157,
88645,0.931675,-23.455841,-58.433432,
88647,2.106833,-52.963843,-8.82042,
88648,4.111095,-103.173319,-68.508875,
88650,8.448151,-211.529472,89.61624,
88652,4.256618,-106.321495,62.602122,
88653,7.358001,-183.638361,35.935073,
88654,6.407792,-159.704323,39.928091,
88655,1.219178,-30.345368,-12.38365,
88657,10.976054,-272.190225,404.654949,
88658,7.137449,-176.957146,-281.085883,
88659,7.72834,-191.438555,35.916003,
88660,1.430484,-35.418919,-17.378572,
88665,1.184106,-29.181088,-12.341788,
88668,5.548964,-135.873977,21.905814,
88669,0.8777,-21.487266,12.39187,
88672,2.288996,-55.757612,-74.209598,
88673,0.608138,-14.803003,-123.026834,
88676,8.62451,-209.108839,154.970865,
88677,1.544231,-37.39698,-38.675384,
88678,2.597518,-62.86165,-34.890899,
88679,8.250243,-199.619314,-264.061278,
88680,9.450759,-227.770571,115.937976,
88681,3.644743,-87.718565,0.599687,
88682,6.04874,-145.306206,-165.426362,
88683,1.245573,-29.913691,-0.170942,
88684,10.967804,-263.416419,213.075196,
88685,1.123174,-26.92631,-5.74746,
88686,1.636853,-39.238721,-7.507578,
88687,2.280611,-54.613722,3.815845,
88688,5.418654,-129.684862,13.976173,
88689,11.042433,-263.959032,-212.398767,
88692,4.719242,-112.472965,-11.144198,
88694,0.362378,-8.624863,6.856197,
88695,3.496366,-83.175149,-56.306505,
88696,2.274332,-54.007526,95.123013,
88698,3.794967,-89.820574,108.67929,
88699,0.769564,-18.211798,11.332822,
88700,9.149457,-216.536183,-33.47145,
88702,4.151904,-98.046591,-309.489383,
88703,4.772871,-112.484963,12.243618,
88704,10.421198,-245.493189,-60.964881,
88705,11.655532,-274.070918,-93.622965,
88706,5.257667,-123.5575,9.957008,
88708,5.018757,-117.640801,46.022297,
88709,8.346078,-195.210435,10.927323,
88712,6.040107,-141.067776,-164.055139,
88713,3.808818,-88.947294,-88.859656,
88715,3.368971,-78.445596,-86.316768,
88718,8.977134,-208.522725,-91.247587,
88719,2.363133,-54.823176,-7.627801,
88720,5.110573,-118.491649,99.107266,
88721,1.480546,-34.294684,64.236732,
88722,2.263957,-52.392313,59.069264,
88723,2.023477,-46.812914,2.553927,
88725,1.388225,-32.070057,-96.750687,
88726,2.297901,-53.062252,59.825722,
88728,0.470237,-10.851681,29.332745,
88729,4.469657,-102.790184,-171.505581,
88731,4.229499,-97.034061,71.781192,
88732,0.75398,-17.296179,-114.710206,
88733,3.954296,-90.573866,-58.246661,
88734,1.769864,-40.4466,99.11687,
88737,3.270923,-74.588581,44.577722,
88738,6.006738,-136.936453,11.522565,
88739,10.171095,-231.753913,-145.765766,
88740,8.793732,-200.285841,300.227767,
88742,6.528532,-148.406732,42.678555,
88743,4.58727,-104.067503,-240.910653,
88744,6.241294,-141.586142,-146.267735,
88745,5.214614,-118.286658,-70.381838,
88746,11.196885,-252.769311,74.834666,
88747,3.44642,-77.795653,-129.438389,
88748,6.953633,-156.763061,-50.177416,
88749,1.177514,-26.520617,214.345042,
88750,3.13647,-70.585562,-52.115556,
88751,0.928541,-20.789454,-106.926265,
88752,9.208987,-206.167073,263.184215,
88755,3.314506,-74.076976,-36.338375,
88756,4.920409,-109.538155,89.032236,
88759,3.193673,-70.684645,-42.703764,
88760,10.11825,-222.954337,153.725235,
88761,7.534639,-165.934555,1.575308,
88762,8.808508,-193.943764,128.02928,
88763,3.502966,-76.905084,-68.727084,
88764,5.953291,-130.633647,82.837655,
88765,0.37635,-8.259198,-15.550848,
88766,3.836001,-84.132542,-38.269141,
88768,3.584442,-78.517219,55.387284,
88769,5.00615,-109.133738,-47.65399,
88770,1.346244,-29.287505,40.780711,
88771,3.596186,-78.22331,170.882604,
88772,8.411427,-182.436662,-89.204752,
88773,2.839057,-61.53613,-232.956747,
88775,6.204477,-134.375603,-508.834967,
88776,1.946654,-42.15895,-50.921662,
88777,9.149125,-197.671865,-258.735481,
88780,4.188645,-90.416586,29.914804,
88781,9.300341,-200.516866,77.166229,
88782,8.553842,-184.370284,24.742819,
88785,6.997129,-150.585698,252.547323,
88787,6.459256,-138.733185,-70.523442,
88788,5.74398,-123.267743,7.167701,
88789,7.516767,-160.956593,-108.352785,
88790,7.201628,-154.183484,165.414851,
88793,6.913737,-147.548247,49.435711,
88795,9.400235,-200.479684,84.762295,
88797,5.273709,-112.318105,151.958555,
88798,6.559487,-139.552532,253.96465,
88799,3.872065,-82.331867,-58.744072,
88803,5.762351,-122.210235,-86.654252,
88804,8.487035,-179.440286,13.930492,
88805,10.103863,-213.589069,210.850401,
88810,0.822409,-17.219041,20.523213,
88815,5.025007,-104.721077,127.784185,
88816,5.512918,-114.540006,145.408917,
88819,5.673308,-117.327379,-128.248917,
88820,6.52938,-134.865225,-65.16321,
88822,3.003702,-62.010223,-54.654775,
88823,1.862142,-38.404751,24.668685,
88824,10.485709,-216.229822,265.363031,
88825,5.749047,-118.530108,-92.360561,
88826,10.129147,-208.613031,-438.20884,
88827,3.612074,-74.391515,131.157825,
88828,2.767618,-56.991098,-37.041261,
88832,8.138273,-166.368077,5.76373,
88833,7.473617,-152.580906,124.150281,
88835,4.365484,-89.024955,-92.151983,
88836,4.684241,-95.380417,-34.459466,
88837,2.655029,-54.025226,142.768709,
88838,0.901723,-18.333195,-73.029937,
88839,6.788583,-138.013301,-78.623654,
88840,7.930312,-161.084539,-1.855309,
88841,5.016542,-101.84557,-179.206071,
88849,8.397304,-168.761708,97.197933,
88850,5.28362,-106.172474,-69.90044,
88851,3.605021,-72.436186,14.793404,
88853,7.111204,-142.732072,81.416003,
88854,8.972883,-180.027992,-141.825279,
88856,10.21125,-204.236975,-18.628238,
88857,4.267788,-85.360347,49.594423,
88858,10.890826,-217.524664,-214.6728,
88859,6.100146,-121.810336,-24.391434,
88861,3.743246,-74.370129,132.218181,
88862,6.34651,-126.011064,60.345871,
88863,4.513992,-89.573963,321.040836,
88866,5.018252,-99.181627,111.420327,
88867,4.740328,-93.301702,58.77949,
88870,9.170003,-179.763704,-153.261223,
88871,10.387414,-203.585346,-9.706977,
88872,9.155295,-179.313271,-81.645796,
88873,6.421218,-125.647062,-106.359611,
88875,5.65246,-110.437866,-160.069369,
88876,3.674512,-71.778373,-31.55161,
88877,9.979612,-194.914764,81.27471,
88879,10.158485,-197.933055,130.918251,
88880,8.365285,-162.871762,77.362642,
88882,4.969287,-96.590332,75.258696,
88883,7.567477,-147.058676,-137.710713,
88885,1.356401,-26.359092,-73.791597,
88889,11.715655,-227.261724,-209.917755,
88891,4.8337,-93.556769,-155.825621,
88892,4.45146,-86.147528,194.990587,
88894,4.194905,-81.032041,-122.130521,
88895,7.396773,-142.29571,86.993204,
88896,7.407887,-142.265736,-229.677206,
88897,8.099984,-155.530429,-15.336377,
88898,6.47582,-124.332535,161.181029,
88901,5.792236,-110.8057,-61.255426,
88904,6.312793,-120.225622,-18.489085,
88906,3.773731,-71.716337,-108.207065,
88907,5.280396,-100.164136,-173.957433,
88909,3.562414,-67.495235,71.815518,
88911,3.883423,-73.474653,262.357631,
88913,8.110527,-153.312747,80.409811,
88914,8.196076,-154.884611,-270.17095,
88918,8.273706,-155.639881,22.534819,
88923,7.284813,-136.434355,-279.96671,
88924,7.206332,-134.862499,-106.220216,
88927,9.325885,-174.310783,229.301172,
88928,7.606726,-142.136426,158.75129,
88929,9.76675,-182.20072,-259.785585,
88930,3.238256,-60.266453,1.99943,
88932,3.098012,-57.430545,-83.660108,
88933,6.760472,-125.317851,-142.323741,
88934,0.512718,-9.500436,-9.011307,
88937,3.049369,-56.479261,-82.831547,
88938,3.445781,-63.806942,6.041701,
88939,4.561438,-84.221888,-10.800366,
88942,4.864739,-89.607025,-147.218999,
88943,9.020117,-165.955467,-96.009618,
88948,9.96667,-182.682324,-163.097712,
88949,9.858364,-180.53484,-19.179213,
88950,5.572952,-102.046239,73.061117,
88951,2.254814,-41.269447,156.174396,
88952,7.6402,-139.69664,161.504078,
88953,11.467885,-209.434997,95.374382,
88955,4.598197,-83.797451,-88.686404,
88957,0.64932,-11.829215,-40.441376,
88959,8.103881,-147.214354,-8.980707,
88960,6.2754,-113.921874,91.072294,
88963,5.004148,-90.584701,79.942322,
88964,8.619628,-155.875957,-217.954403,
88966,6.407009,-115.662146,164.021778,
88967,10.481,-189.195465,82.36248,
88969,6.876519,-123.865868,108.400193,
88970,2.498868,-44.971732,20.425349,
88971,5.009607,-90.136649,122.257522,
88973,0.948625,-17.007431,-87.564694,
88975,10.571376,-188.837634,19.286389,
88977,5.092307,-90.784068,183.172494,
88979,5.781718,-102.812999,-366.018397,
88980,8.406028,-149.388749,-301.62797,
88981,6.54343,-116.275091,107.854361,
88982,7.402727,-131.185724,-1.744155,
88987,2.664897,-47.157862,-57.418357,
88988,9.243197,-163.360207,33.145223,
88989,9.940264,-175.648908,73.005719,
88991,3.28258,-57.950413,38.124781,
88992,2.012344,-35.477569,-28.941935,
88993,4.113634,-72.49902,39.030203,
88996,4.20373,-73.857314,-67.286148,
88997,2.230228,-39.178581,-13.694202,
88998,3.950264,-69.360719,37.323982,
89000,6.562162,-114.997189,5.997447,
89001,3.060272,-53.585839,-18.739583,
89002,9.039026,-158.202826,127.285131,
89004,6.53143,-114.12265,-163.14189,
89005,1.452221,-25.339168,22.435543,
89007,4.639017,-80.923755,-243.261315,
89008,1.656675,-28.879682,-50.393486,
89009,4.056955,-70.611956,-91.615514,
89010,8.755185,-152.360233,242.509518,
89011,5.211838,-90.61901,-6.36565,
89012,4.397404,-76.428467,145.877125,
89016,5.810148,-100.38058,-82.729576,
89017,3.292564,-56.840294,16.620194,
89018,10.040414,-173.242209,-5.209728,
89020,8.738143,-150.691088,-123.346047,
89023,8.778708,-150.992458,-9.003768,
89024,5.104761,-87.778675,14.078938,
89028,3.601424,-61.732448,-0.823957,
89030,6.040988,-103.392115,-48.62831,
89033,6.409706,-109.248542,-125.70386,
89035,4.970841,-84.640157,88.484981,
89036,10.5838,-180.155909,88.972835,
89038,4.28455,-72.790633,-60.561415,
89040,8.340206,-141.546494,133.766354,
89041,2.940619,-49.846877,41.511551,
89043,0.382099,-6.471305,41.282623,
89044,2.747358,-46.401205,-30.764979,
89045,10.702177,-180.684383,-129.774896,
89048,9.834444,-165.702148,169.901267,
89050,5.697277,-95.93744,245.726539,
89056,8.787506,-147.170708,40.540877,
89057,5.562572,-93.124796,-59.443284,
89059,0.65453,-10.947892,-70.68501,
89061,3.338605,-55.721713,-216.637298,
89065,4.704434,-78.08306,-81.893434,
89066,4.324271,-71.723559,228.188803,
89067,3.167412,-52.498741,120.799496,
89068,7.34136,-121.67118,-114.481998,
89071,0.600206,-9.886041,20.669241,
89072,7.794993,-128.242259,64.776439,
89073,10.987625,-180.653413,53.323371,
89074,9.73165,-159.719263,-569.669094,
89076,10.905777,-178.410257,-176.580216,
89077,1.901738,-31.105195,-28.63139,
89079,9.641585,-157.195129,-86.191075,
89081,8.635319,-140.55625,-275.717217,
89082,0.947958,-15.428317,-133.881529,
89083,4.237334,-68.879971,42.355764,
89086,5.18387,-83.968871,-95.2251,
89090,7.441898,-119.919036,254.780995,
89091,2.859278,-45.955887,132.478846,
89092,8.026253,-128.784039,-51.383173,
89093,4.628138,-74.223549,-150.403412,
89094,4.998467,-80.039139,-82.89835,
89095,4.653004,-74.383132,314.925993,
89096,4.516219,-72.159544,-67.786427,
89097,6.832718,-109.154482,118.1925,
89098,4.987586,-79.633691,-131.261456,
89101,2.416359,-38.461265,-85.914926,
89103,2.269461,-36.094787,-49.883242,
89105,10.049945,-159.718404,-458.298978,
89107,11.696411,-185.588556,-60.963084,
89109,9.110336,-144.361094,-160.391406,
89114,8.076618,-127.506807,-12.472459,
89116,7.264387,-114.185048,0.351095,
89117,4.215923,-66.237191,-143.634596,
89118,2.987892,-46.803691,-24.916031,
89120,10.185283,-159.174376,-370.338795,
89122,6.408145,-100.119424,131.017106,
89123,3.811353,-59.407779,90.241539,
89125,9.058827,-141.1376,139.722647,
89127,8.714757,-135.495981,-155.16892,
89130,2.37201,-36.846773,20.64177,
89131,10.887323,-169.074299,-172.98171,
89132,6.514453,-101.103462,-40.986201,
89134,6.324075,-98.078416,3.017405,
89136,2.592172,-40.089726,242.393652,
89137,6.508931,-100.527338,161.230454,
89138,2.235607,-34.506125,-165.926785,
89139,11.473102,-176.970527,-414.071797,
89142,8.674549,-132.908925,154.077283,
89143,7.7618,-118.750916,39.759538,
89144,9.223305,-141.072021,-38.900163,
89146,5.191169,-79.036589,-89.635618,
89150,11.319036,-171.854346,-302.89089,
89152,1.806163,-27.296227,-43.53209,
89154,7.903412,-119.329391,153.936478,
89156,2.027572,-30.580742,-213.797179,
89159,1.861454,-28.026679,-98.207135,
89165,2.18491,-32.778043,56.503897,
89167,6.388102,-95.781492,-556.756888,
89168,5.089315,-76.305259,105.803898,
89169,7.316649,-109.576691,-176.019203,
89170,2.044654,-30.612837,78.919863,
89171,1.858508,-27.788874,9.318798,
89174,2.349283,-35.061474,43.349921,
89176,10.31698,-153.720729,-95.300713,
89177,2.32632,-34.652814,54.172565,
89180,7.188487,-106.69631,38.437668,
89181,4.629221,-68.683925,-290.461385,
89182,4.03182,-59.737779,-68.517515,
89183,8.194579,-121.383557,-85.30764,
89184,5.195542,-76.935992,-348.718956,
89187,1.157095,-17.108002,293.617011,
89189,10.349215,-152.746812,3.60291,
89191,3.756666,-55.425396,-89.54113,
89192,7.026095,-103.648058,-132.114715,
89195,9.434006,-139.04099,213.671788,
89196,1.089365,-16.040183,16.195033,
89197,5.452344,-80.243263,132.826746,
89198,7.047345,-103.576981,113.537646,
89199,10.461955,-153.736987,-14.770058,
89200,0.800055,-11.755228,60.984016,
89201,4.177448,-61.314284,-267.763137,
89202,7.481136,-109.610128,-69.568628,
